transaction_id,customer_id,transaction_date,transaction_time,customer_age_group,customer_location_city,customer_location_state,zip_code,membership_tier,product_category,product_name,quantity,unit_price,total_amount,payment_method
TXN003690,CUST00329,2025-03-31,16:31,56+,Boulder,CO,,Silver,Flower,Sour Diesel,1,37.03,37.03,Cash
TXN023190,CUST00775,2024-07-02,12:45,,Los Angeles,CA,62462,Standard,Flower,Gelato,1,44.42,44.42,Debit Card
TXN050681,CUST00375,2024-12-24,12:20,56+,San Diego,ca,61434,Silver,Topicals,Massage Oil 200mg,1,47.11,47.11,Cash
TXN055633,CUST00736,2024-10-25,20:30,36-45,Boulder,CO,42655,Silver,Concentrates,Live Resin 1g,1,48.73,48.73,Cash
TXN061750,CUST01172,2025-12-31,12:12,36-45,Los Angeles,CA,78501,Silver,Topicals,Massage Oil 200mg,1,43.85,43.85,Digital Wallet
TXN059790,CUST00074,2025-02-14,17:32,26-35,Los Angeles,CA,96589,Platinum,Accessories,Lighter,1,2.9,2.9,Credit Card
TXN009400,CUST01102,2025-02-18,17:37,46-55,Phoenix,AZ,44066,Silver,Edibles,Brownies 100mg,3,20.3,60.89,Credit Card
TXN024342,CUST01160,2025-08-12,20:48,26-35,Las Vegas,NV,58969,Standard,Edibles,Hard Candy 100mg,2,19.26,38.52,Cash
TXN000950,CUST00151,2025-08-07,13:34,56+,Denver,CO,11071,Gold,Concentrates,Distillate 1g,1,56.89,56.89,Digital Wallet
TXN047900,CUST00903,2025-05-23,09:50,18-25,Boulder,CO,50119,Gold,Vapes,Live Resin Cart 0.5g,2,45.12,90.24,Digital Wallet
TXN007101,CUST01093,2025-01-03,10:22,26-35,San Francisco,CA,99526,Gold,Topicals,CBD Lotion 100mg,2,39.25,78.49,Cash
TXN008040,CUST00557,2024-12-29,09:39,36-45,Portland,OR,10027,Standard,Concentrates,Wax 1g,1,50.38,50.38,Credit Card
TXN030362,CUST00089,2025-03-27,09:02,36-45,Portland,OR,12567,Gold,Flower,Blue Dream,1,36.2,36.2,Credit Card
TXN020900,CUST00287,2025-05-01,16:48,36-45,Los Angeles,CA,72233,Platinum,Accessories,Storage Container,1,14.62,14.62,Cash
TXN006051,CUST00571,2024-10-17,20:28,18-25,San Diego,CA,78274,Silver,Concentrates,Shatter 1g,1,47.02,47.02,Digital Wallet
TXN003341,CUST00489,2024-11-19,16:31,18-25,Phoenix,AZ,75726,Platinum,Topicals,Massage Oil 200mg,1,43.04,43.04,Cash
TXN041800,CUST01189,2024-07-08,18:04,26-35,Denver,CO,43454,Standard,Accessories,Storage Container,2,15.25,30.5,Cash
TXN052471,CUST00076,2025-08-17,12:02,46-55,San Diego,CA,92853,Gold,Accessories,Lighter,1,3.02,3.02,Cash
TXN032040,CUST00650,2024-07-29,13:33,36-45,Los Angeles,CA,81706,Standard,Vapes,Sativa Cart 0.5g,1,34.16,34.16,Debit Card
TXN054870,CUST00926,2024-12-17,12:12,46-55,Phoenix,AZ,87937,Standard,Topicals,THC Balm 200mg,1,34.92,34.92,Debit Card
TXN062900,CUST00416,2025-11-16,11:14,56+,Tucson,AZ,,Silver,Accessories,Rolling Papers,1,4.96,4.96,Digital Wallet
TXN060651,CUST00693,2025-05-02,11:35,18-25,Boulder,CO,91841,Silver,Edibles,Gummy Bears 100mg,1,23.79,23.79,Cash
TXN009272,CUST00590,2025-12-08,18:28,46-55,Tucson,AZ,76433,Silver,Vapes,Hybrid Cart 0.5g,1,35.83,35.83,Debit Card
TXN045950,CUST00785,2025-05-21,19:12,18-25,Portland,OR,45250,Standard,Edibles,Gummy Bears 100mg,1,25.63,25.63,Debit Card
TXN057351,CUST00148,2025-07-18,15:07,36-45,Boulder,CO,86228,Silver,Flower,Blue Dream,1,33.37,33.37,Debit Card
TXN062671,CUST00422,2025-06-08,09:18,18-25,Boulder,CO,87560,Silver,Topicals,CBD Lotion 100mg,1,41.9,41.9,Credit Card
TXN026550,CUST00254,2025-02-01,10:38,36-45,San Diego,CA,73309,Platinum,Edibles,Brownies 100mg,2,19.09,38.17,Cash
TXN038320,CUST00091,2025-03-09,15:48,56+,Portland,OR,40060,Platinum,Vapes,Live Resin Cart 0.5g,1,42.91,42.91,Digital Wallet
TXN007381,CUST01031,2024-09-06,16:56,46-55,Portland,OR,70508,Gold,Edibles,Mints 50mg,1,15.29,15.29,Digital Wallet
TXN020522,CUST00007,2025-06-17,18:37,56+,Seattle,WA,23220,Standard,Topicals,Massage Oil 200mg,1,46.36,46.36,Digital Wallet
TXN009710,CUST00915,2025-09-25,13:57,18-25,Denver,CO,95674,Standard,Vapes,Disposable Vape,1,28.54,28.54,Digital Wallet
TXN017750,CUST00472,2025-07-05,19:09,26-35,Tucson,AZ,68541,Gold,Topicals,CBD Lotion 100mg,2,40.03,80.06,Debit Card
TXN002901,CUST00633,2025-03-23,20:54,26-35,Portland,OR,37175,Platinum,Flower,OG Kush,1,40.5,40.5,Credit Card
TXN006672,CUST00229,2025-09-14,16:00,26-35,Las Vegas,NV,,Platinum,Topicals,Bath Bomb 100mg,1,24.03,24.03,Debit Card
TXN038400,CUST00271,2024-09-25,13:24,36-45,Las Vegas,NV,22927,,Topicals,THC Balm 200mg,1,36.36,36.36,Cash
TXN023770,CUST01062,2025-12-14,20:46,26-35,Seattle,WA,91687,Standard,Concentrates,Live Resin 1g,1,48.7,48.7,Credit Card
TXN073611,CUST00447,2024-10-20,15:59,56+,Las Vegas,NV,58469,Silver,Accessories,Lighter,2,3.08,6.17,Credit Card
TXN042050,CUST00247,2024-08-29,10:10,56+,Los Angeles,CA,11317,Gold,Topicals,Massage Oil 200mg,1,43.22,43.22,Credit Card
TXN020030,CUST00172,2025-12-10,19:29,36-45,Tucson,AZ,14022,Silver,Flower,OG Kush,1,39.14,39.14,Debit Card
TXN004860,CUST00551,2025-05-02,20:20,46-55,San Diego,CA,78506,Standard,Flower,Granddaddy Purple,1,37.79,37.79,Digital Wallet
TXN061990,CUST00643,2025-08-28,14:21,26-35,San Francisco,CA,28877,Silver,Concentrates,Distillate 1g,1,54.48,54.48,Debit Card
TXN057083,CUST00191,2024-10-19,11:27,36-45,Portland,OR,22349,,Edibles,Mints 50mg,1,14.89,14.89,Credit Card
TXN053581,CUST00316,05/24/2025,11:23,56+,Las Vegas,NV,72223,Silver,Topicals,CBD Lotion 100mg,1,38.66,38.66,Cash
TXN001831,CUST00705,2025-04-19,20:15,36-45,Seattle,WA,16460,Platinum,Accessories,Lighter,1,3.12,3.12,Cash
TXN057760,CUST00785,2025-10-26,12:28,18-25,Denver,CO,51654,Silver,Edibles,Brownies 100mg,1,20.06,20.06,Digital Wallet
TXN070800,CUST01001,06-02-2025,13:23,36-45,San Diego,CA,31065,Platinum,Concentrates,Distillate 1g,2,56.15,112.3,Credit Card
TXN079502,CUST00781,2025-06-05,11:02,46-55,Boulder,CO,49500,Gold,Accessories,Glass Pipe,1,30.58,30.58,Credit Card
TXN052060,CUST00889,2025-09-04,11:59,36-45,Portland,OR,88142,Platinum,Accessories,Lighter,1,2.93,2.93,Digital Wallet
TXN020640,CUST00447,2025-12-07,09:42,26-35,Los Angeles,CA,34219,Platinum,Vapes,Indica Cart 0.5g,1,36.03,36.03,Cash
TXN059940,CUST01101,2025-10-02,20:24,18-25,Denver,CO,12613,Platinum,Flower,Girl Scout Cookies,1,43.31,43.31,Credit Card
TXN008893,CUST00444,2025-11-07,13:14,,Portland,OR,10996,,Concentrates,Live Resin 1g,1,51.28,51.28,Cash
TXN022940,CUST00873,2025-05-01,14:14,18-25,San Diego,CA,70667,Gold,Accessories,Rolling Papers,2,5.17,10.34,Digital Wallet
TXN037100,CUST00851,2024-08-03,17:00,56+,Seattle,WA,25170,Standard,Edibles,Brownies 100mg,1,20.45,20.45,Digital Wallet
TXN013770,CUST00832,2024-11-13,10:08,36-45,Los Angeles,ca,70816,Gold,Edibles,Mints 50mg,1,14.56,14.56,Debit Card
TXN039512,CUST00216,2025-06-06,17:37,26-35,Los Angeles,CA,20474,Standard,Topicals,CBD Lotion 100mg,1,38.15,38.15,Debit Card
TXN032840,CUST01000,2026-01-28,19:11,56+,Los Angeles,California,45059,Platinum,Flower,Pineapple Express,1,37.42,37.42,Cash
TXN024382,CUST01120,2025-05-11,14:46,18-25,Phoenix,AZ,56822,Gold,Edibles,Mints 50mg,2,14.82,29.63,Digital Wallet
TXN040540,CUST00734,2025-05-08,20:13,56+,Portland,OR,36060,Standard,Accessories,Lighter,1,2.89,2.89,Cash
TXN054572,CUST00927,2025-09-08,16:14,56+,Las Vegas,NV,18764,Standard,Edibles,Brownies 100mg,1,19.0,19.0,Credit Card
TXN052040,CUST00727,2025-11-04,11:23,18-25,San Francisco,CA,40871,,Edibles,Gummy Bears 100mg,2,25.77,51.53,Credit Card
TXN035411,CUST00990,2025-12-13,09:42,26-35,Tucson,AZ,91460,Standard,Edibles,Hard Candy 100mg,1,19.86,19.86,Credit Card
TXN050010,CUST01120,2025-02-15,13:08,18-25,San Diego,CA,97122,Platinum,Topicals,Bath Bomb 100mg,1,25.04,25.04,Debit Card
TXN008210,CUST00206,2024-11-18,18:51,18-25,Portland,OR,20333,Standard,Concentrates,Wax 1g,2,46.48,92.95,Debit Card
TXN075310,CUST00320,2025-09-10,09:02,26-35,Phoenix,AZ,50950,Platinum,Edibles,Cookies 50mg,2,17.53,35.06,Cash
TXN010770,CUST00205,2025-07-13,16:29,18-25,San Francisco,CA,50272,Gold,Topicals,CBD Lotion 100mg,1,40.4,40.4,Cash
TXN026521,CUST01176,2025-03-21,20:56,36-45,Seattle,WA,77058,Standard,Flower,Granddaddy Purple,1,36.71,36.71,Debit Card
TXN046572,CUST00997,2025-04-17,19:13,46-55,Portland,OR,78484,Gold,Topicals,Bath Bomb 100mg,1,23.94,23.94,Cash
TXN042471,CUST00915,2025-06-19,18:52,36-45,Phoenix,AZ,80753,Platinum,Flower,Sour Diesel,1,39.1,39.1,Credit Card
TXN050850,CUST00887,2024-07-14,17:37,36-45,San Francisco,ca,62369,Standard,Flower,Granddaddy Purple,2,39.68,79.35,Digital Wallet
TXN030710,CUST00112,2025-07-03,18:17,18-25,San Diego,CA,93876,Gold,Vapes,Sativa Cart 0.5g,1,34.66,34.66,Digital Wallet
TXN029370,CUST01094,2024-12-31,10:42,18-25,Portland,OR,95073,Gold,Accessories,Storage Container,1,14.9,14.9,Debit Card
TXN020690,CUST00851,2026-01-26,10:23,26-35,Seattle,WA,21454,Gold,Flower,Wedding Cake,1,44.26,44.26,Cash
TXN006760,CUST00762,2025-01-03,09:00,56+,Las Vegas,NV,39521,Platinum,Vapes,Disposable Vape,1,30.37,30.37,Digital Wallet
TXN070901,CUST00990,2026-01-27,20:05,,Tucson,AZ,32742,Gold,Vapes,Sativa Cart 0.5g,1,36.52,36.52,Credit Card
TXN041450,CUST00890,2024-07-09,14:31,56+,Las Vegas,NV,13760,Platinum,Flower,Sour Diesel,1,39.73,39.73,Credit Card
TXN049100,CUST00576,2025-06-03,13:24,18-25,San Francisco,CA,29454,Platinum,Topicals,Bath Bomb 100mg,1,25.63,25.63,Debit Card
TXN057452,CUST00522,2025-01-25,15:16,36-45,Tucson,AZ,,Standard,Accessories,Lighter,1,2.88,2.88,Debit Card
TXN074501,CUST01004,2025-02-05,18:11,56+,San Francisco,CA,73367,Gold,Topicals,THC Balm 200mg,1,34.86,34.86,Cash
TXN071851,CUST01016,2025-06-18,20:05,18-25,Tucson,AZ,34142,Standard,Accessories,Storage Container,1,15.66,15.66,Credit Card
TXN066880,CUST00039,2025-12-19,19:11,46-55,Boulder,CO,15816,Gold,Vapes,Disposable Vape,1,31.01,31.01,Debit Card
TXN057342,CUST00324,2025-08-12,15:54,18-25,Portland,OR,27163,Gold,Vapes,Disposable Vape,1,31.22,31.22,Credit Card
TXN007410,CUST00719,2025-11-24,12:33,18-25,Las Vegas,NV,74779,Gold,Flower,Pineapple Express,1,36.39,36.39,Debit Card
TXN057240,CUST00486,2025-10-18,11:52,18-25,Boulder,CO,38710,Gold,Edibles,Brownies 100mg,1,20.37,20.37,Digital Wallet
TXN011820,CUST01043,2024-12-29,12:29,18-25,Tucson,AZ,21853,Silver,Topicals,THC Balm 200mg,1,34.38,34.38,Debit Card
TXN025661,CUST01175,06/26/2025,10:31,46-55,Tucson,AZ,35669,Standard,Concentrates,Wax 1g,3,45.73,137.19,Credit Card
TXN026281,CUST00799,2025-08-22,14:11,56+,Denver,CO,24405,Silver,Accessories,Grinder,1,25.29,25.29,Debit Card
TXN074041,CUST00649,2025-07-16,13:34,18-25,Los Angeles,CA,,Silver,Flower,Gelato,1,45.58,45.58,Cash
TXN012180,CUST00915,2024-07-30,18:29,56+,Los Angeles,ca,88309,Gold,Accessories,Grinder,1,24.9,24.9,Cash
TXN008220,CUST00066,2024-11-18,10:21,18-25,Los Angeles,CA,32069,Platinum,Concentrates,Distillate 1g,1,53.7,53.7,Debit Card
TXN049830,CUST00273,2025-03-01,14:04,36-45,Tucson,AZ,25540,Silver,Accessories,Storage Container,1,15.58,15.58,Digital Wallet
TXN058640,CUST00607,2025-08-07,17:51,46-55,Denver,CO,28340,Platinum,Flower,Granddaddy Purple,1,39.48,39.48,Digital Wallet
TXN075690,CUST00868,2024-09-06,13:52,36-45,Los Angeles,CA,72864,Gold,Edibles,Chocolate Bar 100mg,2,21.85,43.71,Debit Card
TXN002250,CUST00401,2025-12-05,11:36,18-25,Phoenix,AZ,84162,Silver,Topicals,THC Balm 200mg,1,33.74,33.74,Debit Card
TXN027510,CUST00446,2025-07-19,20:58,26-35,Portland,OR,85218,Platinum,Topicals,Massage Oil 200mg,1,43.03,43.03,Digital Wallet
TXN071330,CUST00752,2025-05-03,14:08,46-55,Tucson,AZ,69158,Gold,Accessories,Rolling Papers,1,5.14,5.14,Digital Wallet
TXN006360,CUST00551,2026-01-16,16:08,,San Francisco,CA,71242,Silver,Vapes,Hybrid Cart 0.5g,1,33.65,33.65,Debit Card
TXN014362,CUST00650,2025-10-20,18:54,18-25,Boulder,CO,46406,Gold,Flower,Blue Dream,1,35.5,35.5,Credit Card
TXN047041,CUST01148,2024-09-14,17:37,56+,Portland,OR,62351,Platinum,Edibles,Gummy Bears 100mg,1,24.79,24.79,Digital Wallet
TXN071071,CUST00373,2026-01-10,11:58,26-35,Portland,OR,38878,Standard,Accessories,Rolling Papers,2,4.92,9.85,Digital Wallet
TXN041671,CUST00733,2025-06-08,20:57,36-45,Tucson,AZ,35882,Silver,Flower,Sour Diesel,1,38.66,38.66,Debit Card
TXN043210,CUST00642,2024-10-14,14:26,26-35,Phoenix,AZ,41089,Silver,Topicals,Massage Oil 200mg,1,47.18,47.18,Debit Card
TXN072982,CUST00099,2025-01-11,17:20,26-35,Portland,OR,17825,Standard,Accessories,Lighter,1,3.02,3.02,Digital Wallet
TXN001812,CUST01123,2025-04-02,11:13,18-25,San Francisco,California,35260,Gold,Topicals,THC Balm 200mg,1,35.9,35.9,Debit Card
TXN033660,CUST00823,2024-09-17,12:02,56+,Los Angeles,CA,88784,Silver,Flower,Gelato,1,42.74,42.74,Debit Card
TXN066771,CUST01073,01/02/2026,15:42,46-55,Seattle,WA,94537,Standard,Vapes,Hybrid Cart 0.5g,1,36.27,36.27,Digital Wallet
TXN021540,CUST00763,2025-02-12,15:08,18-25,Portland,OR,80483,Standard,Vapes,Hybrid Cart 0.5g,1,33.29,33.29,Debit Card
TXN072440,CUST01120,2025-10-04,17:44,56+,Denver,CO,43290,Standard,Edibles,Cookies 50mg,2,18.33,36.65,Cash
TXN016640,CUST00636,2024-09-06,14:56,46-55,Phoenix,AZ,80060,Silver,Edibles,Cookies 50mg,1,17.16,17.16,Digital Wallet
TXN055552,CUST00630,2024-07-23,15:26,18-25,Los Angeles,CA,64218,Gold,Edibles,Hard Candy 100mg,1,20.14,20.14,Cash
TXN053500,CUST00025,2026-01-28,10:27,36-45,Portland,OR,74141,Gold,Topicals,Bath Bomb 100mg,2,25.15,50.31,Debit Card
TXN019000,CUST00790,2025-01-15,19:01,56+,Denver,CO,62492,Silver,Flower,OG Kush,1,38.45,38.45,Cash
TXN023761,CUST00872,2024-11-13,19:24,36-45,Portland,OR,60709,Standard,Vapes,Live Resin Cart 0.5g,1,47.05,47.05,Debit Card
TXN036810,CUST01075,2025-08-29,17:30,18-25,Tucson,AZ,74103,Platinum,Concentrates,Shatter 1g,2,43.54,87.09,Credit Card
TXN027881,CUST00890,2024-09-30,11:12,46-55,Portland,OR,78242,Gold,Vapes,Sativa Cart 0.5g,1,35.51,35.51,Debit Card
TXN045800,CUST00429,2025-08-18,16:43,46-55,Tucson,AZ,59151,Platinum,Edibles,Chocolate Bar 100mg,1,21.27,21.27,Cash
TXN005000,CUST01093,2024-07-22,16:18,18-25,Phoenix,AZ,46991,Silver,Concentrates,Distillate 1g,3,56.31,168.92,Digital Wallet
TXN039660,CUST00871,2025-12-18,18:27,46-55,Phoenix,AZ,34604,Platinum,Vapes,Disposable Vape,1,29.38,29.38,Cash
TXN008771,CUST01105,2026-01-10,10:25,18-25,Tucson,AZ,71656,Silver,Concentrates,Live Resin 1g,1,48.52,48.52,Cash
TXN078841,CUST00874,2025-03-15,16:27,18-25,Phoenix,AZ,20021,Gold,Flower,Gelato,1,44.03,44.03,Cash
TXN066720,CUST01140,2025-04-30,09:05,26-35,Las Vegas,NV,40532,Platinum,Edibles,Brownies 100mg,2,20.25,40.49,Digital Wallet
TXN017230,CUST00024,2024-07-31,15:38,36-45,Tucson,AZ,83072,Standard,Edibles,Hard Candy 100mg,2,19.52,39.05,Digital Wallet
TXN051560,CUST00872,2024-10-27,15:02,36-45,San Diego,CA,10333,Gold,Vapes,Disposable Vape,1,30.53,30.53,Digital Wallet
TXN021400,CUST00772,2024-08-22,12:57,26-35,Las Vegas,NV,12335,Standard,Flower,OG Kush,2,41.88,83.76,Credit Card
TXN003130,CUST00762,2025-01-16,14:14,36-45,San Diego,CA,47132,Standard,Flower,Blue Dream,1,35.09,35.09,Digital Wallet
TXN020802,CUST00048,2024-11-08,17:12,26-35,Las Vegas,NV,85577,Gold,Topicals,Massage Oil 200mg,1,46.11,46.11,Cash
TXN050040,CUST00296,2024-11-09,10:27,46-55,Las Vegas,NV,57156,Platinum,Accessories,Grinder,1,24.82,24.82,Debit Card
TXN012420,CUST00932,2025-10-04,16:22,36-45,Boulder,CO,23090,Platinum,Topicals,Massage Oil 200mg,1,46.13,46.13,Cash
TXN023420,CUST01084,2026-01-28,12:00,36-45,LA,CA,66762,Silver,Edibles,Mints 50mg,1,15.57,15.57,Cash
TXN019591,CUST01093,2024-11-14,17:56,56+,Los Angeles,CA,44244,Platinum,Vapes,Disposable Vape,1,30.41,30.41,Digital Wallet
TXN025550,CUST00980,2024-11-19,18:37,18-25,Las Vegas,NV,77914,Silver,Accessories,Glass Pipe,1,29.7,29.7,Digital Wallet
TXN007921,CUST00698,2025-12-20,15:24,36-45,Phoenix,AZ,,Platinum,Topicals,Bath Bomb 100mg,2,24.04,48.08,Digital Wallet
TXN079830,CUST00548,2025-10-03,13:51,26-35,Las Vegas,NV,63105,Silver,Flower,Girl Scout Cookies,2,41.32,82.63,Digital Wallet
TXN043070,CUST00752,2025-06-04,13:08,36-45,Phoenix,AZ,63859,Silver,Topicals,Massage Oil 200mg,1,44.58,44.58,Digital Wallet
TXN069010,CUST00385,2026-01-31,18:23,26-35,San Diego,CA,45371,Standard,Topicals,CBD Lotion 100mg,1,40.39,40.39,Cash
TXN059431,CUST00485,2024-07-13,17:18,36-45,San Francisco,CA,79674,Gold,Accessories,Storage Container,1,15.5,15.5,Digital Wallet
TXN070270,CUST00751,2025-11-09,10:59,36-45,San Francisco,CA,50092,Gold,Accessories,Rolling Papers,2,5.15,10.29,Digital Wallet
TXN034961,CUST00608,2024-08-29,09:21,26-35,Las Vegas,NV,10244,Gold,Flower,Granddaddy Purple,1,37.56,37.56,Digital Wallet
TXN064530,CUST01093,2024-10-29,16:05,26-35,Los Angeles,CA,80093,Gold,Topicals,Bath Bomb 100mg,1,24.56,24.56,Debit Card
TXN055551,CUST00630,2024-07-23,18:59,18-25,Los Angeles,CA,77649,Gold,Topicals,Bath Bomb 100mg,2,24.69,49.38,Cash
TXN077341,CUST01194,2025-10-11,15:19,46-55,Denver,CO,,Gold,Edibles,Cookies 50mg,2,17.29,34.57,Digital Wallet
TXN004230,CUST00048,2025-01-13,14:27,56+,Phoenix,AZ,63330,Gold,Vapes,Indica Cart 0.5g,2,35.49,70.99,Credit Card
TXN011881,CUST00626,2024-07-20,10:10,56+,Phoenix,AZ,71898,Gold,Flower,Wedding Cake,2,45.83,91.67,Digital Wallet
TXN026570,CUST00564,2025-07-17,15:14,36-45,Phoenix,AZ,30855,Silver,Vapes,Hybrid Cart 0.5g,1,36.5,36.5,Debit Card
TXN060820,CUST00585,2024-11-09,18:32,36-45,Las Vegas,NV,52289,Standard,Vapes,Hybrid Cart 0.5g,1,33.39,33.39,Debit Card
TXN053801,CUST01055,2025-06-18,20:34,36-45,San Diego,CA,59847,Silver,Concentrates,Live Resin 1g,3,49.51,148.54,Cash
TXN065241,CUST00474,2025-01-09,15:25,18-25,Phoenix,AZ,57325,Silver,Concentrates,Live Resin 1g,1,49.39,49.39,Digital Wallet
TXN078870,CUST00287,2024-12-31,14:34,26-35,San Francisco,CA,91493,Standard,Topicals,CBD Lotion 100mg,2,41.46,82.92,Digital Wallet
TXN015840,CUST01157,2024-11-10,12:29,56+,San Diego,CA,53370,Silver,Edibles,Hard Candy 100mg,1,19.28,19.28,Cash
TXN034632,CUST00227,2024-11-19,20:32,46-55,Boulder,CO,75444,Standard,Flower,Girl Scout Cookies,1,43.55,43.55,Cash
TXN032271,CUST00313,2025-11-21,20:39,46-55,Las Vegas,NV,65767,Platinum,Topicals,Bath Bomb 100mg,1,25.86,25.86,Digital Wallet
TXN005480,CUST00813,2024-12-23,11:53,26-35,Seattle,WA,62797,Standard,Accessories,Storage Container,3,15.62,46.85,Cash
TXN046730,CUST00580,2025-06-27,14:10,56+,Phoenix,AZ,40685,Silver,Flower,Girl Scout Cookies,1,41.26,41.26,Cash
TXN062511,CUST00254,2025-11-23,17:17,46-55,Phoenix,AZ,10140,Gold,Accessories,Storage Container,1,15.03,15.03,Cash
TXN045330,CUST01111,2025-08-26,14:20,56+,Las Vegas,NV,30425,Silver,Flower,Wedding Cake,1,44.02,44.02,Digital Wallet
TXN012672,CUST00826,2025-04-07,18:46,56+,Los Angeles,CA,94647,Gold,Edibles,Brownies 100mg,3,20.27,60.81,Credit Card
TXN017071,CUST00459,2024-12-05,13:58,56+,Las Vegas,NV,96105,Silver,Flower,Blue Dream,1,34.98,34.98,Digital Wallet
TXN057921,CUST01069,2025-05-14,18:01,,Boulder,CO,43073,Silver,Vapes,Live Resin Cart 0.5g,1,42.77,42.77,Digital Wallet
TXN017481,CUST00121,2025-03-10,18:13,18-25,Denver,CO,57301,Silver,Vapes,Live Resin Cart 0.5g,1,44.89,44.89,Cash
TXN001880,CUST00055,2025-01-28,13:38,18-25,Phoenix,AZ,50037,Standard,Edibles,Hard Candy 100mg,1,20.6,20.6,Debit Card
TXN063410,CUST00279,2024-11-14,19:52,26-35,Tucson,AZ,44050,Gold,Accessories,Lighter,1,3.0,3.0,Cash
TXN029810,CUST00093,2024-11-20,18:58,,Portland,OR,,Silver,Concentrates,Live Resin 1g,2,49.71,99.43,Debit Card
TXN032481,CUST00583,2025-12-07,20:31,46-55,Los Angeles,CA,85231,,Vapes,Disposable Vape,1,30.84,30.84,Cash
TXN060430,CUST01196,2024-12-19,10:50,46-55,San Diego,CA,96954,Platinum,Edibles,Chocolate Bar 100mg,1,22.72,22.72,Cash
TXN032420,CUST01160,2025-07-22,20:20,46-55,Las Vegas,NV,27498,Gold,Flower,Sour Diesel,1,36.17,36.17,Credit Card
TXN018940,CUST00350,2025-11-24,11:26,46-55,San Diego,CA,37163,Gold,Accessories,Rolling Papers,1,5.11,5.11,Digital Wallet
TXN035290,CUST00130,2026-01-12,14:17,26-35,Tucson,AZ,87867,Silver,Vapes,Disposable Vape,1,28.75,28.75,Cash
TXN030250,CUST00078,2025-10-07,19:31,36-45,San Diego,CA,78178,,Vapes,Live Resin Cart 0.5g,1,45.53,45.53,Digital Wallet
TXN054831,CUST00309,2025-06-26,19:11,56+,Boulder,CO,82227,Gold,Edibles,Chocolate Bar 100mg,3,21.75,65.25,Credit Card
TXN078050,CUST01190,2024-08-17,15:26,26-35,Tucson,AZ,13985,Silver,Accessories,Grinder,1,25.32,25.32,Cash
TXN006480,CUST01123,2025-05-29,11:46,18-25,Tucson,AZ,28958,Gold,Topicals,Massage Oil 200mg,1,43.13,43.13,Credit Card
TXN064430,CUST00172,2026-01-14,13:58,56+,San Francisco,CA,66325,Platinum,Vapes,Hybrid Cart 0.5g,1,33.65,33.65,Digital Wallet
TXN017990,CUST00729,2024-09-27,15:29,56+,Portland,OR,28198,Standard,Edibles,Cookies 50mg,1,17.7,17.7,Debit Card
TXN012071,CUST00076,2025-01-14,12:38,18-25,Tucson,AZ,97347,Gold,Concentrates,Wax 1g,1,48.57,48.57,Cash
TXN079071,CUST00187,2026-01-20,10:35,,Boulder,CO,97784,Standard,Topicals,Bath Bomb 100mg,1,25.71,25.71,Cash
TXN047400,CUST00917,2025-10-13,17:23,36-45,Phoenix,AZ,93650,Platinum,Accessories,Lighter,1,3.07,3.07,Cash
TXN029540,CUST00618,2024-09-18,19:06,26-35,Phoenix,AZ,76722,Gold,Edibles,Hard Candy 100mg,1,19.92,19.92,Debit Card
TXN078432,CUST00638,2024-10-23,11:07,46-55,Las Vegas,NV,85785,Platinum,Flower,Blue Dream,3,35.87,107.6,Debit Card
TXN047420,CUST00174,2025-04-15,16:08,,Phoenix,AZ,93825,Gold,Concentrates,Live Resin 1g,1,51.27,51.27,Cash
TXN046131,CUST00987,2025-08-24,12:17,36-45,Portland,OR,52828,Silver,Vapes,Sativa Cart 0.5g,1,35.44,35.44,Digital Wallet
TXN034850,CUST00616,2025-11-09,09:17,56+,Las Vegas,NV,58480,Standard,Edibles,Brownies 100mg,2,20.94,41.89,Credit Card
TXN058012,CUST00374,2025-11-20,09:53,46-55,San Francisco,CA,15994,Gold,Accessories,Lighter,2,3.0,6.0,Debit Card
TXN063010,CUST00364,2025-08-10,17:21,56+,Boulder,CO,74072,Silver,Accessories,Grinder,1,26.15,26.15,Credit Card
TXN007300,CUST00098,2025-10-24,16:10,18-25,Denver,CO,12615,Silver,Flower,Blue Dream,1,34.58,34.58,Digital Wallet
TXN052361,CUST00424,2024-07-05,10:55,36-45,Denver,CO,84331,Gold,Vapes,Live Resin Cart 0.5g,1,45.3,45.3,Digital Wallet
TXN066573,CUST00053,2025-10-22,15:14,56+,Portland,OR,93667,Platinum,Vapes,Live Resin Cart 0.5g,1,45.77,45.77,Debit Card
TXN026691,CUST00133,2024-09-14,13:38,,Tucson,AZ,,Gold,Topicals,Massage Oil 200mg,1,47.19,47.19,Cash
TXN032721,CUST00582,2025-09-18,13:50,18-25,Las Vegas,NV,48088,Gold,Topicals,Massage Oil 200mg,1,44.18,44.18,Digital Wallet
TXN040571,CUST00141,2025-12-26,09:08,18-25,Tucson,AZ,94806,Silver,Flower,Girl Scout Cookies,1,44.1,44.1,Credit Card
TXN002510,CUST00263,2024-10-14,19:59,18-25,Phoenix,AZ,61097,Standard,Topicals,CBD Lotion 100mg,1,40.47,40.47,Credit Card
TXN019531,CUST00628,2024-10-29,11:54,36-45,Denver,CO,91980,Gold,Vapes,Hybrid Cart 0.5g,1,36.1,36.1,Cash
TXN047930,CUST01053,2025-12-25,16:33,56+,San Diego,CA,84503,Gold,Vapes,Disposable Vape,2,29.18,58.37,Digital Wallet
